	champion	ck_rate	cs_per_min	kda	result	timestamp
0	루시안	53	6.7	8.50	승리	2017년 6월 20일 오전 3시 45분
1	잭스	35	7.9	2.75	패배	2017년 6월 20일 오전 3시 14분
2	피오라	48	7.7	3.17	승리	2017년 6월 20일 오전 2시 33분
3	다리우스	55	7.2	1.50	패배	2017년 6월 20일 오전 1시 48분
4	징크스	42	6.7	1.60	패배	2017년 6월 20일 오전 1시 11분
5	오리아나	33	5.2	0.25	패배	2017년 6월 20일 오전 12시 42분
6	카사딘	48	5.7	3.25	승리	2017년 6월 20일 오전 12시 17분
7	루시안	63	7.3	2.50	패배	2017년 6월 19일 오후 11시 37분
8	트위치	32	5.2	1.20	패배	2017년 6월 19일 오후 11시 06분
9	트위치	50	7	5.00	승리	2017년 6월 19일 오후 10시 36분
10	트리스타나	27	6.1	0.86	패배	2017년 6월 19일 오후 9시 54분
11	트위치	50	6.8	3.00	승리	2017년 6월 19일 오후 9시 23분
12	트위치	58	7.8	10.50	승리	2017년 6월 19일 오후 8시 37분
13	트위치	58	6.8	1.40	패배	2017년 6월 19일 오후 8시 06분
14	오리아나	41	7.5	3.20	패배	2017년 6월 19일 오전 4시 20분
15	진	59	7.5	10.00	승리	2017년 6월 19일 오전 3시 38분
16	오리아나	47	7.3	2.29	승리	2017년 6월 19일 오전 3시 04분
17	오리아나	39	7.2	2.20	승리	2017년 6월 19일 오전 2시 11분
18	오리아나	56	6.4	2.38	패배	2017년 6월 19일 오전 1시 37분
19	오리아나	70	6.3	3.33	승리	2017년 6월 19일 오전 12시 52분
20	오리아나	69	7.4	6.00	승리	2017년 6월 19일 오전 12시 06분
21	오리아나	74	7.7	4.33	패배	2017년 6월 18일 오후 11시 39분
22	오리아나	67	7.6	3.00	패배	2017년 6월 18일 오후 10시 46분
23	애쉬	37	7.2	1.92	패배	2017년 6월 18일 오후 10시 05분
24	오리아나	81	7.4	10.50	승리	2017년 6월 18일 오후 8시 59분
25	케이틀린	75	5.7	0.75	패배	2017년 6월 18일 오후 8시 18분
26	징크스	56	7	10.00	승리	2017년 6월 18일 오후 7시 48분
27	룰루	54	0.4	7.00	승리	2017년 6월 18일 오전 2시 29분
28	쓰레쉬	50	2.1	1.00	패배	2017년 6월 18일 오전 1시 53분
29	케이틀린	64	5.2	1.40	패배	2017년 6월 18일 오전 1시 20분
30	케이틀린	61	8.5	2.86	패배	2017년 6월 17일 오후 11시 49분
31	케이틀린	41	7.2	3.25	승리	2017년 6월 17일 오후 11시 05분
32	징크스	77	5.9	8.00	승리	2017년 6월 17일 오후 10시 28분
33	카사딘	58	7	7.00	승리	2017년 6월 17일 오후 9시 56분
34	오리아나	66	7.1	4.17	승리	2017년 6월 17일 오후 9시 25분
35	카사딘	22	6.9	1.75	승리	2017년 6월 17일 오후 8시 37분
36	케이틀린	14	7.4	0.25	패배	2017년 6월 17일 오후 7시 58분
37	진	47	6.7	3.50	승리	2017년 6월 17일 오후 7시 28분
38	트리스타나	11	6.7	1.00	승리	2017년 6월 17일 오후 6시 51분
39	루시안	25	6.9	0.89	패배	2017년 6월 17일 오후 6시 17분
40	카시오페아	42	8.2	2.50	패배	2017년 6월 17일 오후 5시 37분
41	애쉬	58	6.6	1.88	패배	2017년 6월 17일 오전 4시 58분
42	케이틀린	23	6.9	0.45	패배	2017년 6월 17일 오전 4시 21분
43	애쉬	61	6.6	4.00	승리	2017년 6월 17일 오전 3시 39분
44	말파이트	86	4.9	3.00	패배	2017년 6월 17일 오전 2시 58분
45	말파이트	58	5.8	3.30	승리	2017년 6월 17일 오전 2시 23분
46	루시안	50	6.9	2.00	패배	2017년 6월 17일 오전 1시 25분
47	케이틀린	46	8.7	3.00	승리	2017년 6월 17일 오전 12시 54분
48	루시안	65	8.1	8.50	승리	2017년 6월 17일 오전 12시 18분
49	케이틀린	73	7.3	9.50	승리	2017년 6월 16일 오후 11시 43분
50	케이틀린	50	7.6	2.50	패배	2017년 6월 16일 오후 11시 13분
51	징크스	62	9	6.00	승리	2017년 6월 16일 오후 10시 36분
52	트리스타나	45	6	2.60	패배	2017년 6월 16일 오후 9시 49분
53	케이틀린	63	6.6	4.17	승리	2017년 6월 16일 오전 5시 41분
54	피오라	70	7	3.50	패배	2017년 6월 16일 오전 5시 04분
55	럼블	63	6.8	22.00	승리	2017년 6월 16일 오전 4시 33분
56	징크스	38	6.7	1.67	패배	2017년 6월 16일 오전 3시 18분
57	다리우스	54	5.5	1.86	패배	2017년 6월 16일 오전 2시 37분
58	다리우스	82	7	3.83	승리	2017년 6월 16일 오전 1시 42분
59	그라가스	38	4.1	2.00	패배	2017년 6월 16일 오전 12시 49분
60	루시안	40	6.6	0.50	패배	2017년 6월 16일 오전 12시 04분
61	루시안	46	7.4	3.80	승리	2017년 6월 15일 오후 11시 30분
62	루시안	47	8.4	1.40	패배	2017년 6월 15일 오후 10시 21분
63	피오라	48	8.2	2.40	패배	2017년 6월 8일 오후 9시 49분
64	마스터 이	58	4.8	3.50	승리	2017년 6월 8일 오후 9시 06분
65	피오라	33	6.2	1.33	패배	2017년 6월 8일 오후 8시 21분
66	블라디미르	5	5.4	0.25	패배	2017년 6월 8일 오전 1시 02분
67	피오라	35	7.4	1.83	패배	2017년 6월 8일 오전 12시 28분
68	브랜드	43	0.6	0.75	패배	2017년 6월 7일 오후 11시 35분
69	피오라	0	7.7	0.00	패배	2017년 6월 7일 오후 11시 01분
70	코르키	69	7.3	1.29	패배	2017년 6월 7일 오후 10시 36분
71	애쉬	20	7.7	0.33	패배	2017년 6월 7일 오후 10시 01분
72	블라디미르	35	6.2	0.86	패배	2017년 6월 7일 오후 9시 32분
73	미스 포츈	50	2.1	2.50	패배	2017년 6월 7일 오후 8시 53분
74	케이틀린	55	8.1	2.00	패배	2017년 6월 7일 오후 8시 17분
75	케이틀린	70	8.6	5.33	승리	2017년 6월 7일 오후 7시 39분
76	케이틀린	78	6.8	5.80	승리	2017년 6월 7일 오후 6시 58분
77	루시안	47	7.2	3.00	승리	2017년 6월 7일 오전 3시 16분
78	케이틀린	69	8.2	6.67	승리	2017년 6월 7일 오전 2시 35분
79	케이틀린	58	6.9	7.50	승리	2017년 6월 7일 오전 1시 31분
80	케이틀린	47	6.7	1.17	패배	2017년 6월 7일 오전 12시 57분
81	럼블	33	4.9	1.00	패배	2017년 6월 7일 오전 12시 20분
82	럼블	66	4.5	12.50	승리	2017년 6월 6일 오후 11시 54분
83	신드라	25	6.1	0.38	패배	2017년 6월 6일 오후 11시 06분
84	카르마	62	0.9	3.25	패배	2017년 6월 6일 오후 10시 32분
85	카사딘	59	5.6	2.00	패배	2017년 6월 6일 오후 9시 50분
86	브랜드	49	1.8	1.91	승리	2017년 6월 6일 오후 9시 15분
87	징크스	92	6.1	1.38	패배	2017년 6월 6일 오후 8시 20분
88	루시안	71	6.7	2.20	승리	2017년 6월 6일 오후 7시 43분
89	카르마	61	0.7	17.00	승리	2017년 6월 6일 오후 6시 52분
90	피오라	43	7.7	4.00	승리	2017년 6월 6일 오후 6시 21분
91	이즈리얼	73	7.1	2.71	패배	2017년 6월 6일 오전 1시 05분
92	케이틀린	77	8	20.00	승리	2017년 6월 6일 오전 12시 19분
93	트리스타나	59	6.6	8.00	승리	2017년 6월 5일 오후 11시 44분
94	트위치	57	7.6	2.00	패배	2017년 6월 5일 오후 11시 11분
95	럼블	61	3.6	2.78	패배	2017년 6월 5일 오후 10시 17분
96	카르마	69	0.2	11.00	승리	2017년 6월 5일 오후 9시 25분
97	티모	50	5.8	2.20	패배	2017년 6월 5일 오후 8시 37분
98	카사딘	33	5.4	0.67	패배	2017년 6월 5일 오후 7시 59분
99	갈리오	50	6.4	4.20	승리	2017년 6월 5일 오후 7시 35분
100	피오라	44	6.6	5.50	승리	2017년 6월 5일 오후 6시 45분
101	피오라	17	5.4	0.33	패배	2017년 6월 5일 오후 6시 12분
102	미스 포츈	38	1.2	0.75	패배	2017년 6월 5일 오전 1시 14분
103	코르키	65	6.4	1.86	패배	2017년 6월 5일 오전 12시 42분
104	코르키	58	8.1	4.75	승리	2017년 6월 5일 오전 12시 02분
105	피오라	31	8	1.88	승리	2017년 6월 4일 오후 9시 59분
106	피오라	37	6.6	3.50	승리	2017년 6월 4일 오후 9시 13분
107	신드라	50	6.3	1.00	패배	2017년 6월 4일 오후 8시 32분
108	피오라	34	7.1	3.50	승리	2017년 6월 4일 오후 7시 56분
109	미스 포츈	65	2	5.60	승리	2017년 6월 4일 오전 1시 08분
110	미스 포츈	73	1.3	4.75	승리	2017년 6월 4일 오전 12시 23분
111	미스 포츈	71	1.9	4.86	승리	2017년 6월 3일 오후 11시 37분
112	피오라	20	5.8	0.89	승리	2017년 6월 3일 오후 10시 47분
113	브랜드	50	1	1.13	패배	2017년 6월 3일 오후 10시 02분
114	브랜드	50	1.4	3.60	승리	2017년 6월 3일 오후 9시 20분
115	럼블	52	6.8	1.38	패배	2017년 6월 3일 오후 8시 44분
116	피오라	31	6.9	3.00	승리	2017년 6월 3일 오전 5시 03분
117	피오라	45	7.5	5.00	승리	2017년 6월 3일 오전 4시 24분
118	피오라	26	6	0.92	패배	2017년 6월 3일 오전 3시 40분
119	판테온	37	6.5	2.00	승리	2017년 6월 3일 오전 2시 26분
120	피오라	30	7.7	0.75	패배	2017년 6월 3일 오전 1시 38분
121	피오라	75	8.2	12.00	승리	2017년 6월 3일 오전 12시 53분
122	루시안	38	7.7	3.25	패배	2017년 6월 3일 오전 12시 14분
123	루시안	63	6.5	1.83	패배	2017년 6월 2일 오후 11시 33분
124	피오라	38	6.9	1.57	패배	2017년 6월 2일 오후 10시 34분
125	피오라	41	7.1	2.29	승리	2017년 6월 2일 오후 9시 54분
126	카사딘	52	7	4.25	패배	2017년 6월 2일 오후 9시 08분
127	케이틀린	48	6.7	10.50	승리	2017년 6월 2일 오후 8시 20분
128	애쉬	54	7.3	10.00	승리	2017년 6월 2일 오전 3시 39분
129	바루스	66	7.4	3.70	패배	2017년 6월 2일 오전 3시 01분
130	트리스타나	60	7.6	2.14	패배	2017년 6월 2일 오전 2시 02분
131	징크스	15	6.1	0.50	패배	2017년 6월 2일 오전 1시 21분
132	트위치	75	6.2	4.50	패배	2017년 6월 2일 오전 12시 48분
133	루시안	73	7.6	3.43	패배	2017년 6월 2일 오전 12시 04분
134	케이틀린	47	7.3	2.43	승리	2017년 6월 1일 오후 11시 14분
135	녹턴	46	4.8	2.33	패배	2017년 6월 1일 오후 10시 32분
136	다리우스	32	6.5	2.33	승리	2017년 6월 1일 오후 9시 37분
137	피오라	38	7.9	2.25	승리	2017년 6월 1일 오후 8시 54분
138	이즈리얼	39	7.6	3.25	승리	2017년 6월 1일 오후 8시 21분
139	피오라	13	6.5	2.00	패배	2017년 6월 1일 오후 7시 36분
140	이즈리얼	54	7.8	4.00	승리	2017년 6월 1일 오전 4시 49분
141	트위치	50	7.4	8.50	승리	2017년 6월 1일 오전 3시 55분
142	피오라	22	6	0.67	패배	2017년 6월 1일 오전 3시 15분
143	피오라	50	9.2	7.50	승리	2017년 6월 1일 오전 2시 41분
144	이즈리얼	59	6.4	4.25	승리	2017년 6월 1일 오전 1시 31분
145	미스 포츈	64	1.7	3.29	패배	2017년 6월 1일 오전 12시 45분
146	룰루	48	0.7	3.50	승리	2017년 5월 31일 오후 11시 57분
147	룰루	52	1.2	2.00	패배	2017년 5월 31일 오후 11시 12분
148	블라디미르	29	8.3	0.67	패배	2017년 5월 31일 오후 10시 30분
149	다리우스	40	7.5	1.43	패배	2017년 5월 31일 오후 9시 50분
150	피오라	44	7.6	2.57	승리	2017년 5월 31일 오후 9시 11분
151	케이틀린	28	7.2	0.63	패배	2017년 5월 31일 오후 8시 24분
152	카르마	58	1.3	2.57	패배	2017년 5월 31일 오후 7시 41분
153	녹턴	57	5.8	3.25	패배	2017년 5월 31일 오후 6시 52분
154	케이틀린	25	6.5	0.50	패배	2017년 5월 31일 오전 2시 23분
155	루시안	45	6.9	4.50	승리	2017년 5월 31일 오전 1시 53분
156	피오라	35	8.1	3.75	패배	2017년 5월 31일 오전 12시 58분
157	피오라	36	6.7	1.33	패배	2017년 5월 30일 오후 11시 42분
158	피오라	32	8.8	3.00	승리	2017년 5월 30일 오후 7시 12분
159	케이틀린	53	7.1	3.40	승리	2017년 5월 30일 오전 2시 49분
160	케이틀린	36	7.7	1.67	승리	2017년 5월 30일 오전 1시 50분
161	루시안	69	7.6	1.80	패배	2017년 5월 30일 오전 1시 22분
162	루시안	67	9.6	6.00	패배	2017년 5월 30일 오전 12시 40분
163	룰루	83	0.6	0.83	패배	2017년 5월 30일 오전 12시 02분
164	케넨	44	8.4	1.64	패배	2017년 5월 29일 오후 11시 22분
165	피오라	60	7.7	1.00	패배	2017년 5월 29일 오후 10시 25분
166	피오라	50	6.4	3.00	승리	2017년 5월 29일 오후 8시 23분
167	판테온	50	5.7	3.43	승리	2017년 5월 29일 오후 7시 43분
168	피오라	33	10	4.00	승리	2017년 5월 29일 오후 6시 51분
169	피오라	42	6.2	3.00	승리	2017년 5월 29일 오후 6시 12분
170	피오라	50	7	1.80	패배	2017년 5월 29일 오후 5시 30분
171	케이틀린	71	8.5	5.67	승리	2017년 5월 29일 오후 4시 57분
172	피오라	52	7.9	7.50	승리	2017년 5월 29일 오후 4시 03분
173	피오라	13	7.2	0.29	패배	2017년 5월 29일 오후 3시 18분
174	피오라	17	6.6	3.00	승리	2017년 5월 28일 오후 8시 27분
175	피오라	46	7.1	6.50	승리	2017년 5월 28일 오후 7시 55분
176	피오라	33	5.3	1.00	패배	2017년 5월 28일 오후 7시 19분
177	피오라	49	8.4	2.83	승리	2017년 5월 28일 오후 6시 36분
178	피오라	34	7.8	3.67	승리	2017년 5월 28일 오후 5시 44분
179	피오라	24	7.9	0.67	패배	2017년 5월 28일 오후 5시 12분
180	피오라	48	6.2	6.50	승리	2017년 5월 28일 오후 4시 37분
181	피오라	40	5.9	0.50	패배	2017년 5월 28일 오후 4시 06분
182	피오라	22	7.3	1.33	승리	2017년 5월 28일 오후 3시 18분
183	다리우스	36	6.8	2.50	승리	2017년 5월 28일 오후 2시 55분
184	피오라	68	8.3	3.83	승리	2017년 5월 28일 오후 2시 12분
185	피오라	30	7.4	3.33	승리	2017년 5월 28일 오후 1시 34분
186	피오라	39	8	4.50	승리	2017년 5월 28일 오후 12시 56분
187	피오라	39	6.7	6.00	승리	2017년 5월 26일 오후 8시 09분
188	피오라	55	7.9	4.20	패배	2017년 5월 26일 오후 7시 34분
189	피오라	33	6.1	1.33	패배	2017년 5월 25일 오후 8시 32분
190	피오라	50	7.5	0.33	패배	2017년 5월 25일 오후 8시 00분
191	하이머딩거	9	7	0.17	패배	2017년 5월 25일 오전 3시 16분
192	브랜드	38	0.7	1.67	패배	2017년 5월 25일 오전 2시 39분
193	피오라	64	7.1	1.80	패배	2017년 5월 25일 오전 1시 52분
194	퀸	33	8	7.00	승리	2017년 5월 25일 오전 12시 52분
195	피오라	52	7.8	3.00	패배	2017년 5월 25일 오전 12시 19분
196	피오라	45	6.1	2.14	승리	2017년 5월 24일 오후 8시 50분
197	카르마	56	0.6	9.00	승리	2017년 5월 24일 오후 8시 12분
198	다리우스	67	5.3	2.00	패배	2017년 5월 24일 오후 7시 31분
199	징크스	65	7.7	6.00	승리	2017년 5월 24일 오전 1시 45분
200	루시안	21	7.4	0.80	패배	2017년 5월 24일 오전 1시 04분
201	피오라	55	9.7	2.75	패배	2017년 5월 24일 오전 12시 23분
202	피오라	50	8.1	2.80	승리	2017년 5월 23일 오후 11시 43분
203	다리우스	61	6.4	6.25	승리	2017년 5월 23일 오후 11시 02분
204	피오라	17	8	2.00	승리	2017년 5월 23일 오후 10시 13분
205	피오라	64	7.6	1.75	패배	2017년 5월 23일 오후 9시 35분
206	피오라	27	7.1	1.50	승리	2017년 5월 23일 오후 8시 58분
207	피오라	32	7.1	2.67	승리	2017년 5월 23일 오후 8시 09분
208	피오라	19	5.5	1.50	승리	2017년 5월 23일 오후 7시 35분
209	루시안	50	8.7	1.50	패배	2017년 5월 21일 오후 9시 23분
210	루시안	100	5.3	0.50	패배	2017년 5월 21일 오후 8시 55분
211	케이틀린	50	6.3	1.00	패배	2017년 5월 21일 오전 3시 28분
212	카사딘	83	5.3	2.14	패배	2017년 5월 21일 오전 3시 00분
213	카사딘	24	7.6	6.00	승리	2017년 5월 21일 오전 2시 22분
214	신드라	39	6.6	1.29	패배	2017년 5월 21일 오전 1시 55분
215	신드라	57	7	4.00	승리	2017년 5월 21일 오전 1시 10분
216	신드라	56	7.5	6.67	승리	2017년 5월 21일 오전 12시 30분
217	케이틀린	38	8.7	1.25	패배	2017년 5월 20일 오후 11시 56분
218	트리스타나	39	8.1	2.43	승리	2017년 5월 20일 오후 11시 21분
219	트리스타나	65	7.1	2.60	패배	2017년 5월 20일 오후 10시 35분
220	루시안	55	7.6	9.00	승리	2017년 5월 20일 오후 9시 56분
221	카르마	23	1	0.60	패배	2017년 5월 20일 오후 9시 08분
222	브랜드	43	1.5	2.50	패배	2017년 5월 20일 오후 7시 45분
223	이즈리얼	50	7	1.40	패배	2017년 5월 20일 오후 7시 05분
224	케이틀린	63	8.5	6.33	승리	2017년 5월 20일 오후 6시 34분
225	케이틀린	59	7.6	4.75	승리	2017년 5월 20일 오후 5시 53분
226	케이틀린	48	7.4	2.33	승리	2017년 5월 20일 오후 5시 08분
227	루시안	17	7.2	2.00	패배	2017년 5월 20일 오후 4시 24분
228	루시안	43	7.1	6.00	승리	2017년 5월 20일 오후 3시 46분
229	이즈리얼	59	6.6	6.33	승리	2017년 5월 20일 오후 3시 03분
230	브랜드	44	0.7	1.40	패배	2017년 5월 20일 오후 2시 19분
231	블리츠크랭크	66	2.3	5.80	패배	2017년 5월 20일 오전 2시 41분
232	바루스	21	8.4	0.50	패배	2017년 5월 20일 오전 1시 45분
233	신드라	42	6.6	1.33	패배	2017년 5월 20일 오전 1시 04분
234	카사딘	46	7	3.67	패배	2017년 5월 20일 오전 12시 30분
235	카르마	71	1.5	22.00	승리	2017년 5월 19일 오후 8시 11분
236	카사딘	43	8	6.00	승리	2017년 5월 19일 오후 7시 32분
237	신드라	26	5.6	0.60	패배	2017년 5월 19일 오후 7시 07분
238	루시안	43	7.1	1.67	패배	2017년 5월 19일 오전 3시 28분
239	루시안	67	7.1	11.00	승리	2017년 5월 19일 오전 2시 50분
240	카사딘	60	6.8	2.00	패배	2017년 5월 19일 오전 2시 08분
241	카사딘	50	6.8	4.33	승리	2017년 5월 19일 오전 1시 32분
242	카르마	35	1	2.00	패배	2017년 5월 19일 오전 12시 48분
243	브랜드	41	1.4	3.60	승리	2017년 5월 18일 오후 11시 57분
244	신드라	31	7.2	2.00	패배	2017년 5월 18일 오후 11시 26분
245	신드라	44	7.9	3.50	승리	2017년 5월 18일 오후 10시 56분
246	신드라	63	7	4.50	패배	2017년 5월 18일 오후 7시 23분
247	브랜드	0	0.6	0.00	패배	2017년 5월 18일 오후 6시 29분
248	신드라	38	7.7	1.00	패배	2017년 5월 18일 오후 5시 58분
249	브랜드	44	1.3	1.17	패배	2017년 5월 17일 오후 8시 45분
250	신드라	55	7.3	2.70	패배	2017년 5월 17일 오후 7시 40분
251	브랜드	67	0.4	8.00	승리	2017년 5월 17일 오후 6시 35분
252	신드라	42	6.5	1.75	패배	2017년 5월 17일 오후 5시 58분
253	브랜드	55	1.5	5.33	승리	2017년 5월 16일 오전 4시 11분
254	브랜드	35	3.8	4.67	승리	2017년 5월 16일 오전 3시 32분
255	신드라	42	7.9	7.00	승리	2017년 5월 16일 오전 2시 52분
256	신드라	21	7.7	0.80	패배	2017년 5월 16일 오전 2시 15분
257	신드라	47	7.5	4.00	승리	2017년 5월 16일 오전 1시 09분
258	신드라	80	7.1	4.80	승리	2017년 5월 16일 오전 12시 29분
259	신드라	60	8.5	6.00	승리	2017년 5월 15일 오후 11시 05분
260	신드라	68	7.8	10.50	승리	2017년 5월 15일 오후 10시 26분
261	신드라	74	8.1	4.00	패배	2017년 5월 15일 오후 9시 46분
262	아리	38	5.6	1.44	패배	2017년 5월 15일 오후 8시 14분
263	나서스	70	5.1	4.75	패배	2017년 5월 15일 오후 7시 30분
264	브랜드	64	1.3	2.33	패배	2017년 5월 15일 오후 6시 45분
265	카르마	63	0.8	2.40	패배	2017년 5월 15일 오후 6시 06분
266	다리우스	20	6.3	0.33	패배	2017년 5월 15일 오전 2시 49분
267	다리우스	40	4.5	0.67	패배	2017년 5월 15일 오전 2시 20분
268	마오카이	58	0.6	1.75	패배	2017년 5월 15일 오전 1시 48분
269	마오카이	36	0.5	6.50	승리	2017년 5월 15일 오전 1시 12분
270	카르마	50	1.1	1.67	패배	2017년 5월 15일 오전 12시 38분
271	카르마	64	0.6	3.50	패배	2017년 5월 15일 오전 12시 07분
272	브랜드	62	0.7	4.50	승리	2017년 5월 14일 오후 11시 25분
273	다리우스	26	7.8	2.20	승리	2017년 5월 14일 오후 10시 28분
274	피즈	43	6.2	2.50	패배	2017년 5월 14일 오후 9시 52분
275	다리우스	42	6.8	14.00	승리	2017년 5월 14일 오후 9시 08분
276	케이틀린	35	8.2	4.50	승리	2017년 5월 14일 오후 8시 18분
277	다리우스	58	6.3	2.14	패배	2017년 5월 14일 오후 7시 46분
278	다리우스	30	8.2	8.00	승리	2017년 5월 14일 오후 7시 02분
279	이즈리얼	40	6.7	1.00	패배	2017년 5월 14일 오후 6시 30분
280	루시안	30	7.6	8.00	승리	2017년 5월 14일 오후 5시 56분
281	브랜드	67	1.6	4.33	승리	2017년 5월 14일 오전 1시 49분
282	카르마	71	1.5	4.40	패배	2017년 5월 14일 오전 1시 07분
283	루시안	35	6.8	4.50	승리	2017년 5월 14일 오전 12시 27분
284	코그모	34	6.7	2.20	패배	2017년 5월 13일 오후 11시 49분
285	케이틀린	38	6.5	1.00	패배	2017년 5월 13일 오후 11시 10분
286	룰루	56	0.2	9.00	승리	2017년 5월 13일 오후 10시 38분
287	트위치	43	8.3	3.00	승리	2017년 5월 13일 오후 10시 09분
288	애쉬	25	8.1	2.00	승리	2017년 5월 13일 오후 9시 31분
289	루시안	49	8.3	6.00	승리	2017년 5월 13일 오후 8시 56분
290	마오카이	50	1.3	4.25	패배	2017년 5월 13일 오후 8시 05분
291	카사딘	53	5.7	2.25	패배	2017년 5월 13일 오후 7시 15분
292	마오카이	41	1	1.88	패배	2017년 5월 13일 오후 6시 26분
293	마오카이	70	1.3	2.63	패배	2017년 5월 13일 오후 5시 41분
294	룰루	55	0.4	12.00	승리	2017년 5월 13일 오후 4시 53분
295	카르마	45	1.4	2.00	패배	2017년 5월 13일 오후 4시 02분
296	카르마	54	0.6	9.50	승리	2017년 5월 13일 오후 3시 07분
297	루시안	42	6.9	1.57	패배	2017년 5월 13일 오후 2시 25분
298	마오카이	42	0.6	1.14	패배	2017년 5월 12일 오후 7시 01분
299	마오카이	51	1.2	4.60	승리	2017년 5월 12일 오후 6시 30분
300	마오카이	62	0.8	4.80	승리	2017년 5월 12일 오후 5시 52분
301	룰루	11	0.5	0.17	패배	2017년 5월 12일 오후 5시 13분
302	카르마	25	0.6	6.00	승리	2017년 5월 12일 오후 4시 43분
303	룰루	42	0.4	3.25	승리	2017년 5월 12일 오후 4시 13분
304	카사딘	54	5.7	5.00	패배	2017년 5월 11일 오후 9시 33분
305	카사딘	54	4.5	2.50	패배	2017년 5월 11일 오후 8시 52분
306	브랜드	44	2.3	3.60	승리	2017년 5월 11일 오후 8시 09분
307	카르마	39	1.9	1.40	패배	2017년 5월 11일 오후 7시 31분
308	잔나	60	1.4	9.00	승리	2017년 5월 11일 오후 6시 44분
309	카르마	38	1	0.71	패배	2017년 5월 11일 오후 6시 03분
310	카르마	56	0.6	3.00	승리	2017년 5월 10일 오후 10시 09분
311	카르마	61	0.6	4.75	패배	2017년 5월 10일 오후 9시 16분
312	카르마	40	0.7	6.00	승리	2017년 5월 10일 오후 8시 42분
313	카르마	78	0.7	6.25	승리	2017년 5월 10일 오후 8시 08분
314	카르마	100	1.1	1.67	패배	2017년 5월 10일 오후 7시 23분
315	케이틀린	39	7.4	1.17	패배	2017년 5월 10일 오후 6시 54분
316	잔나	70	0.7	3.50	패배	2017년 5월 10일 오후 6시 15분
317	이즈리얼	88	7.3	15.00	패배	2017년 5월 10일 오후 5시 35분
318	카르마	50	1.1	4.00	승리	2017년 5월 10일 오후 4시 58분
319	카르마	30	0.9	7.00	승리	2017년 5월 10일 오후 4시 23분
320	말자하	64	1.1	1.29	패배	2017년 5월 9일 오후 5시 55분
321	말자하	62	0.8	3.00	승리	2017년 5월 9일 오후 5시 13분
322	브랜드	58	1.8	4.56	승리	2017년 5월 9일 오후 4시 34분
323	카사딘	16	5.3	0.80	패배	2017년 5월 9일 오후 3시 29분
324	카사딘	50	6.5	5.25	승리	2017년 5월 9일 오후 2시 44분
325	카사딘	100	0.3	5.25	패배	2017년 5월 9일 오후 1시 51분
326	카사딘	56	6.1	18.00	승리	2017년 5월 8일 오후 6시 03분
